index,tweet,clean_tweet,topic,negative,neutral,positive
1477350,it's my birthday tomorrow!! ,it's my birthday tomorrow!! ,2,0.0012142835,0.03781416,0.96097165
1342047,http://bit.ly/4i46RR  STRIKE is the best ever ever ever ,http  STRIKE is the best ever ever ever ,0,0.0028202473,0.017113391,0.98006624
1531174,Monday !!   - Need I say more ?? ,Monday !!   - Need I say more ?? ,5,0.15583734,0.69485193,0.14931066
625367,says Good morning! I had a terrible dizzy this morning  http://plurk.com/p/12096x,says Good morning! I had a terrible dizzy this morning  http,0,0.4559581,0.37104937,0.1729925
561797,Is not motivated now  - http://tweet.sg,Is not motivated now  - http,0,0.7182963,0.26317888,0.01852484
843354,"@shaundiviney Do you have facebook, cause there is someone with your photo and it says Shaun Diviney, it it yours? Please say ","@user Do you have facebook, cause there is someone with your photo and it says Shaun Diviney, it it yours? Please say ",7,0.14286532,0.79635906,0.06077572
757229,Want to go play in the rain but i've only just washed my hair  boooooooo,Want to go play in the rain but i've only just washed my hair  boooooooo,3,0.35060576,0.5011756,0.14821877
733325,thinks bebem is angry at me  http://plurk.com/p/12nhu7,thinks bebem is angry at me  http,0,0.6469717,0.3321705,0.020857742
742569,"Another rainy day, another day no pay ","Another rainy day, another day no pay ",4,0.70663357,0.2607452,0.032621216
461595,I cant sleep ,I cant sleep ,1,0.8249862,0.15442054,0.02059319
1463587,says i'm back  http://plurk.com/p/z2qlp,says i'm back  http,0,0.011462535,0.43106076,0.5574767
1522143,At home with my parents  Like my new hair???,At home with my parents  Like my new hair???,3,0.030429007,0.7317085,0.23786232
77265,wondering where the weekend went. ,wondering where the weekend went. ,5,0.18024476,0.72954893,0.09020627
563505,if i could take like a 3 hour nap i would b alot happier rite now ,if i could take like a 3 hour nap i would b alot happier rite now ,1,0.016103504,0.14274064,0.84115577
1285611,"waiting to have my hair done, ","waiting to have my hair done, ",3,0.050433453,0.7813429,0.16822365
1289784,"@jaycantu merry christmas, pappy. now you look even MORE like a gpa...BALD and all ","@user merry christmas, pappy. now you look even MORE like a gpa...BALD and all ",3,0.015525613,0.107071266,0.8774031
1089236,"&quot;Hi, I'm a Mac and i'm getting an upgrade today!&quot; - http://fleck.com/Kgk4F ","&quot;Hi, I'm a Mac and i'm getting an upgrade today!&quot; - http ",0,0.0021238844,0.062943794,0.9349323
281287,What a bad ass weekend it was....Now back to work ,What a bad ass weekend it was....Now back to work ,5,0.93383443,0.052319594,0.013846072
779959,Getting my hair cut today. Great. Just great. ,Getting my hair cut today. Great. Just great. ,3,0.0021825316,0.01800551,0.97981197
120048,Last week at Cass starts tomorrow.. ,Last week at Cass starts tomorrow.. ,5,0.038857516,0.8454825,0.11565997
1331177,ok well todayy is my birthday  im going to six flags ; peace !!!,ok well todayy is my birthday  im going to six flags ; peace !!!,2,0.0018818761,0.07799346,0.92012453
1568984,just made a VS purchase - happy early bday to me ,just made a VS purchase - happy early bday to me ,2,0.0011105124,0.015055025,0.9838345
1061315,Yay Friday   Looking forward to TKB tonight (and possibly hula if I get out in time!),Yay Friday   Looking forward to TKB tonight (and possibly hula if I get out in time!),5,0.0007333644,0.021629095,0.97763747
1388099,@sillybeggar Happy Birthday James!! Have a fabby day ,@user Happy Birthday James!! Have a fabby day ,2,0.0014043488,0.009983606,0.98861223
516380,It you be nice if i could find a way to sleep ,It you be nice if i could find a way to sleep ,1,0.18143341,0.6076778,0.21088874
1479955,http://twitpic.com/6ucvp - what do ya' think fellas? hahaha! just kidding around when this was taken. ,http - what do ya' think fellas? hahaha! just kidding around when this was taken. ,0,0.044969738,0.6885128,0.2665175
1205545,@ryanchuck your new video was pretty cool ,@user your new video was pretty cool ,6,0.0013364847,0.0125554465,0.986108
694760,Rise n shine tweeties! At the hair salon bout 2 get that hair laidddd! Only had. 3 hours of sleep  oh well!,Rise n shine tweeties! At the hair salon bout 2 get that hair laidddd! Only had. 3 hours of sleep  oh well!,3,0.101379186,0.5282358,0.370385
459378,monday blues ,monday blues ,5,0.51394224,0.43406186,0.051995784
858489,http://twitpic.com/4dr18 - Take a walk on the wild side. ,http - Take a walk on the wild side. ,0,0.0317495,0.708891,0.2593596
530835,Candy tails ... Adult Swim does it again ... Poor horsie  http://bit.ly/ABAVw,Candy tails ... Adult Swim does it again ... Poor horsie  http,0,0.75574744,0.20145223,0.04280022
509683,I FEEL SO TIRED BUT I CAN'T SLEEP ,I FEEL SO TIRED BUT I CAN'T SLEEP ,1,0.93012935,0.055849828,0.0140208
1315639,"lost my job  and started my own web biz for $10, I'll show you how:  http://tinyurl.com/mfe8ls","lost my job  and started my own web biz for $10, I'll show you how:  http",0,0.3202317,0.5396009,0.14016743
1375276,"David Sedaris loved my hair   He asked what the style was called and I didn't have a name for it, so he dubbed it &quot;The Plexus&quot;.","David Sedaris loved my hair   He asked what the style was called and I didn't have a name for it, so he dubbed it &quot;The Plexus&quot;.",3,0.005553372,0.07935677,0.9150899
953902,watching vicar of dibley funny!  birthday tomorrow! x,watching vicar of dibley funny!  birthday tomorrow! x,2,0.0020118337,0.08848185,0.90950626
1396975,"looks like rain, mabey a good day to do some keyword research ","looks like rain, mabey a good day to do some keyword research ",4,0.02414931,0.25485593,0.7209948
203582, i hate it when they wake me up with a wrong number and my step dad vacumming EVERY saturday morning., i hate it when they wake me up with a wrong number and my step dad vacumming EVERY saturday morning.,1,0.96933585,0.027149092,0.0035149192
169246,says Goodmorning.  http://plurk.com/p/x2bm1,says Goodmorning.  http,0,0.009369624,0.27300292,0.71762735
133516,@jam_jam yeh i hope the weather goes better than it is now  it was spitting before. and spitting is bad. well not as bad as fine rain.,@user yeh i hope the weather goes better than it is now  it was spitting before. and spitting is bad. well not as bad as fine rain.,4,0.11979418,0.36546957,0.5147362
1507755,"http://twitpic.com/7g53p - This would be the best friend, Kenzie. She's a keeper. ","http - This would be the best friend, Kenzie. She's a keeper. ",0,0.0029822483,0.052322872,0.9446948
947687,"had the best birthday with her girls  oh, and I got a jumpsuit!! Haha!","had the best birthday with her girls  oh, and I got a jumpsuit!! Haha!",2,0.0011125234,0.007973071,0.99091434
861906,but who cares  ? http://blip.fm/~5ehpt,but who cares  ? http,0,0.5399804,0.42211357,0.037906058
616685,http://twitpic.com/7qd0q - I need a pedi ,http - I need a pedi ,0,0.33311126,0.6067465,0.06014227
846981,drchinoPut some stuff on youtube! I wanna see your new hi-tech-conservatory ,drchinoPut some stuff on youtube! I wanna see your new hi-tech-conservatory ,6,0.003207901,0.14026794,0.856524
440658,Just woke my game up had a long night. Wowwwwwww. I wish I could turn back the hands of time. Shit jus ain't right ,Just woke my game up had a long night. Wowwwwwww. I wish I could turn back the hands of time. Shit jus ain't right ,1,0.9228435,0.06433885,0.012817618
664725,@olerafa What about the 4st pic? So sad pic...   http://migre.me/2yik - This one broke my heart!,@user What about the 4st pic? So sad pic...   http - This one broke my heart!,7,0.96264946,0.033235956,0.0041145454
925091,sunday at last! yea ,sunday at last! yea ,5,0.004433249,0.20965336,0.7859132
27051,hahaha I love Alices adventures in wonderland. Uhm... I've bleached my hair too much. bleaching is dangerous haha i've burned my hair ,hahaha I love Alices adventures in wonderland. Uhm... I've bleached my hair too much. bleaching is dangerous haha i've burned my hair ,3,0.38353837,0.3055478,0.3109139
1342264,"birthday shoutout to Angelina Jolie, Betty Okino, and Horatio Sanz!!! who else? ","birthday shoutout to Angelina Jolie, Betty Okino, and Horatio Sanz!!! who else? ",2,0.0015661354,0.09246399,0.9059699
889202,My fiancï¿½'s birthday today.... Congratulations baby... ,My fiancï¿½'s birthday today.... Congratulations baby... ,2,0.00097505585,0.011936908,0.98708785
1506149,@SherriEShepherd you are looking TOO hot on that pic!  I can see why you are now using it in your profile! ,@user you are looking TOO hot on that pic!  I can see why you are now using it in your profile! ,7,0.19270246,0.35645834,0.45083928
1565454,@geeneeofdalamp oh my... really need to send you some of my pics so you dont ask me same question over and over again...it is me! ,@user oh my... really need to send you some of my pics so you dont ask me same question over and over again...it is me! ,7,0.2304548,0.5524589,0.21708627
1188894,Wow! It's down pouring outside! It was very beautiful before. thank god that I bought an umbrella with me ,Wow! It's down pouring outside! It was very beautiful before. thank god that I bought an umbrella with me ,4,0.0022542232,0.016630078,0.98111576
580176,Its raining  sadness wish one of my buddies were here to chill and watch a movie with...ha not!,Its raining  sadness wish one of my buddies were here to chill and watch a movie with...ha not!,4,0.633536,0.29416624,0.07229775
1013350,Hope everyone has a good weekend ,Hope everyone has a good weekend ,5,0.002319211,0.030081663,0.96759903
223074,"ooo todays a busy sunday, i miss my regular computer times. ","ooo todays a busy sunday, i miss my regular computer times. ",5,0.6421315,0.27632004,0.08154849
691123,sleep deprivation should be illegal!! i should so call in tired today... ,sleep deprivation should be illegal!! i should so call in tired today... ,1,0.86719644,0.11281291,0.019990541
1066773,Posting video 3 of the week! ,Posting video 3 of the week! ,6,0.004882086,0.6080937,0.38702437
92708,The weekend is over...sad ,The weekend is over...sad ,5,0.7609246,0.20304276,0.03603266
1425388,High: It's raining! Watching movies all night  No low!,High: It's raining! Watching movies all night  No low!,4,0.011856055,0.18925324,0.79889077
253062,Seriously?!? Dixie has already chewed holes in my Snuggie  http://yfrog.com/5c29mj,Seriously?!? Dixie has already chewed holes in my Snuggie  http,0,0.88671243,0.102964334,0.010323231
1599780,A Walk To Remember- Super Junior. Probably the BEST fanmade video I've seen so far. ,A Walk To Remember- Super Junior. Probably the BEST fanmade video I've seen so far. ,6,0.0012181412,0.017826494,0.9809552
662857,oh man. youtubes down. ,oh man. youtubes down. ,6,0.50867873,0.4282374,0.06308383
77307,"im jealous, it's not raining here ","im jealous, it's not raining here ",4,0.5534941,0.3512269,0.09527917
512392,Exhausted + test 2mrw ,Exhausted + test 2mrw ,1,0.14423677,0.7465837,0.10917952
1566974,"http://twitpic.com/7iska - from left: emily, reed, me  us cute girls","http - from left: emily, reed, me  us cute girls",0,0.0056220745,0.3382267,0.6561512
684514,"http://twitpic.com/7vuw1 - I want this to be mine.  ahhh, it`s so cuute !  BUY ME. :&gt;","http - I want this to be mine.  ahhh, it`s so cuute !  BUY ME. :&gt;",0,0.0030557902,0.030893313,0.9660509
961524,Happy birthday Meemaw! Happy birthday Trent Reznor! ,Happy birthday Meemaw! Happy birthday Trent Reznor! ,2,0.00092188246,0.007961317,0.9911167
28170,rain rain go away ,rain rain go away ,4,0.37935105,0.5226392,0.09800968
471957,On my way to ILEIA sounding board meeting for Farming Matters (web2.0) project. http://farmingmatters.pbwiki.com seems offline right now. ,On my way to ILEIA sounding board meeting for Farming Matters (web2.0) project. http seems offline right now. ,0,0.15704118,0.755741,0.08721768
1412344,http://twitpic.com/6refq - i introduce you my sister &quot;douja&quot; ,http - i introduce you my sister &quot;douja&quot; ,0,0.033610377,0.8864816,0.07990802
808864,Appa Murphy is cuddling with Mommy  http://apps.facebook.com/dogbook/profile/view/6125365,Appa Murphy is cuddling with Mommy  http,0,0.039207093,0.78480214,0.17599076
1566268,@KSMOfficial i love your videoo! ,@user i love your videoo! ,6,0.0015916674,0.008231434,0.9901771
1380666,"@just_another_1 you are just adorable you know that? our kids will have the RP haircut, I promise ","@user you are just adorable you know that? our kids will have the RP haircut, I promise ",3,0.0028741441,0.022268154,0.9748577
462342,wonders if rick can still fetch me today  http://plurk.com/p/10zwi2,wonders if rick can still fetch me today  http,0,0.08454871,0.86392206,0.051529244
838926,"@NIYANA I'm on the road now about 2 go back home...as soon as I get settled in I'm goin 2 load some pics, so that u can c them!! ","@user I'm on the road now about 2 go back home...as soon as I get settled in I'm goin 2 load some pics, so that u can c them!! ",7,0.017296296,0.63597363,0.34673008
